"","date_time","qad","qav","dQ_va","dQ_md","lfalls_nat","por_nat","below_por","demand","lfalls_adj","lfalls_obs","lfalls_obs_fc9","lfalls_obs_fc1","sen_outflow","sen_outflow_lagged","sen_watershed","jrr_outflow","jrr_outflow_lagged","savage_outflow","savage_outflow_lagged","withdr_pot_fw","withdr_pot_fw_lagged","withdr_pot_wssc","need_0day","need_1day","withdr_pot_wa"
"16",2019-01-16,2019-01-01,9999.9,0,0,11315.2,8727,1093,520.2,11315.2,11015.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"17",2019-01-17,2019-01-01,9999.9,0,0,10539.2,7951,1091,520.2,10539.2,10239.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"18",2019-01-18,2019-01-01,9999.9,0,0,9958.2,7563,1091,520.2,9958.2,9658.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"19",2019-01-19,2019-01-01,9999.9,0,0,9958.2,7498,1201,520.2,9958.2,9658.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"20",2019-01-20,2019-01-01,9999.9,0,0,18426.2,11571,7026,520.2,18426.2,18126.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"21",2019-01-21,2019-01-01,9999.9,0,0,27734.2,24952,4247,520.2,27734.2,27434.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"22",2019-01-22,2019-01-01,9999.9,0,0,33681.2,26115,2037,520.2,33681.2,33381.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"23",2019-01-23,2019-01-01,9999.9,0,0,24502.2,18100,1799,520.2,24502.2,24202.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"24",2019-01-24,2019-01-01,9999.9,0,0,23532.2,16677,5016,520.2,23532.2,23232.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"25",2019-01-25,2019-01-01,9999.9,0,0,33422.2,26244,7454,520.2,33422.2,33122.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"26",2019-01-26,2019-01-01,9999.9,0,0,37947.2,30769,3025,520.2,37947.2,37647.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"27",2019-01-27,2019-01-01,9999.9,0,0,31677.2,24370,2385,520.2,31677.2,31377.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"28",2019-01-28,2019-01-01,9999.9,0,0,25342.2,19522,2088,520.2,25342.2,25042.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"29",2019-01-29,2019-01-01,9999.9,0,0,21270.2,16290,1848,520.2,21270.2,20970.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"30",2019-01-30,2019-01-01,9999.9,0,0,18167.2,13833,1680,520.2,18167.2,17867.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"31",2019-01-31,2019-01-01,9999.9,0,0,15775.2,11959,1282,520.2,15775.2,15475.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"32",2019-02-01,2019-01-01,9999.9,0,0,13384.2,9567,1194,520.2,13384.2,13084.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"33",2019-02-02,2019-01-01,9999.9,0,0,11509.2,8145,1190,520.2,11509.2,11209.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"34",2019-02-03,2019-01-01,9999.9,0,0,10604.2,8016,1188,520.2,10604.2,10304.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"35",2019-02-04,2019-01-01,9999.9,0,0,10863.2,8727,1259,520.2,10863.2,10563.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"36",2019-02-05,2019-01-01,9999.9,0,0,11509.2,9114,1390,520.2,11509.2,11209.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"37",2019-02-06,2019-01-01,9999.9,0,0,11509.2,8856,1491,520.2,11509.2,11209.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"38",2019-02-07,2019-01-01,9999.9,0,0,11961.2,10019,1627,520.2,11961.2,11661.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"39",2019-02-08,2019-01-01,9999.9,0,0,14289.2,13058,1644,520.2,14289.2,13989.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"40",2019-02-09,2019-01-01,9999.9,0,0,18232.2,16871,1568,520.2,18232.2,17932.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"41",2019-02-10,2019-01-01,9999.9,0,0,19589.2,15255,1156,520.2,19589.2,19289.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"42",2019-02-11,2019-01-01,9999.9,0,0,16551.2,12734,1206,520.2,16551.2,16251.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"43",2019-02-12,2019-01-01,9999.9,0,0,17585.2,12799,2553,520.2,17585.2,17285.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"44",2019-02-13,2019-01-01,9999.9,0,0,22498.2,17582,4564,520.2,22498.2,22198.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"45",2019-02-14,2019-01-01,9999.9,0,0,28768.2,23853,3077,520.2,28768.2,28468.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"46",2019-02-15,2019-01-01,9999.9,0,0,27281.2,20750,2430,520.2,27281.2,26981.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"47",2019-02-16,2019-01-01,9999.9,0,0,23338.2,18035,2986,520.2,23338.2,23038.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"48",2019-02-17,2019-01-01,9999.9,0,0,21852.2,17001,2003,520.2,21852.2,21552.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"49",2019-02-18,2019-01-01,9999.9,0,0,19977.2,14932,1976,520.2,19977.2,19677.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"50",2019-02-19,2019-01-01,9999.9,0,0,17585.2,13187,1714,520.2,17585.2,17285.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"51",2019-02-20,2019-01-01,9999.9,0,0,15775.2,12023,1545,520.2,15775.2,15475.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"52",2019-02-21,2019-01-01,9999.9,0,0,15452.2,11571,1810,520.2,15452.2,15152.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"53",2019-02-22,2019-01-01,9999.9,0,0,16939.2,12734,3174,520.2,16939.2,16639.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"54",2019-02-23,2019-01-01,9999.9,0,0,21916.2,21978,2766,520.2,21916.2,21616.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"55",2019-02-24,2019-01-01,9999.9,0,0,34457.2,27925,4364,520.2,34457.2,34157.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"56",2019-02-25,2019-01-01,9999.9,0,0,40985.2,38268,4072,520.2,40985.2,40685.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"57",2019-02-26,2019-01-01,9999.9,0,0,47579.2,40078,2411,520.2,47579.2,47279.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"58",2019-02-27,2019-01-01,9999.9,0,0,36137.2,28184,2037,520.2,36137.2,35837.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"59",2019-02-28,2019-01-01,9999.9,0,0,27346.2,21138,1828,520.2,27346.2,27046.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"60",2019-03-01,2019-01-01,9999.9,0,0,21981.2,17388,1714,520.2,21981.2,21681.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"61",2019-03-02,2019-01-01,9999.9,0,0,21593.2,16290,2353,520.2,21593.2,21293.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"62",2019-03-03,2019-01-01,9999.9,0,0,20753.2,16484,2334,520.2,20753.2,20453.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"63",2019-03-04,2019-01-01,9999.9,0,0,23338.2,17647,2689,520.2,23338.2,23038.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"64",2019-03-05,2019-01-01,9999.9,0,0,22757.2,18811,2333,520.2,22757.2,22457.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"65",2019-03-06,2019-01-01,9999.9,0,0,22627.2,17324,1852,520.2,22627.2,22327.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"66",2019-03-07,2019-01-01,9999.9,0,0,19137.2,14674,1575,520.2,19137.2,18837.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"67",2019-03-08,2019-01-01,9999.9,0,0,16874.2,12993,1497,520.2,16874.2,16574.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"68",2019-03-09,2019-01-01,9999.9,0,0,15517.2,11959,1461,520.2,15517.2,15217.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"69",2019-03-10,2019-01-01,9999.9,0,0,15905.2,12153,4092,520.2,15905.2,15605.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"70",2019-03-11,2019-01-01,9999.9,0,0,22369.2,19586,3704,520.2,22369.2,22069.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"71",2019-03-12,2019-01-01,9999.9,0,0,27217.2,22431,2219,520.2,27217.2,26917.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"72",2019-03-13,2019-01-01,9999.9,0,0,25148.2,20233,1824,520.2,25148.2,24848.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"73",2019-03-14,2019-01-01,9999.9,0,0,21981.2,17388,1666,520.2,21981.2,21681.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"74",2019-03-15,2019-01-01,9999.9,0,0,19331.2,15320,1571,520.2,19331.2,19031.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"75",2019-03-16,2019-01-01,9999.9,0,0,17715.2,14221,1472,520.2,17715.2,17415.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"76",2019-03-17,2019-01-01,9999.9,0,0,16874.2,13510,1327,520.2,16874.2,16574.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"77",2019-03-18,2019-01-01,9999.9,0,0,15452.2,11959,1234,520.2,15452.2,15152.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"78",2019-03-19,2019-01-01,9999.9,0,0,13771.2,10537,1163,520.2,13771.2,13471.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"79",2019-03-20,2019-01-01,9999.9,0,0,12479.2,9696,1098,520.2,12479.2,12179.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"80",2019-03-21,2019-01-01,9999.9,0,0,16551.2,11377,4118,520.2,16551.2,16251.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"81",2019-03-22,2019-01-01,9999.9,0,0,41503.2,23917,15326,520.2,41503.2,41203.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"82",2019-03-23,2019-01-01,9999.9,0,0,42343.2,29282,4783,520.2,42343.2,42043.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"83",2019-03-24,2019-01-01,9999.9,0,0,28898.2,19974,2916,520.2,28898.2,28598.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"84",2019-03-25,2019-01-01,9999.9,0,0,21852.2,15772,2392,520.2,21852.2,21552.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"85",2019-03-26,2019-01-01,9999.9,0,0,18684.2,13833,2293,520.2,18684.2,18384.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"86",2019-03-27,2019-01-01,9999.9,0,0,16939.2,12605,1902,520.2,16939.2,16639.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"87",2019-03-28,2019-01-01,9999.9,0,0,15323.2,11377,1668,520.2,15323.2,15023.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"88",2019-03-29,2019-01-01,9999.9,0,0,13965.2,10407,1559,520.2,13965.2,13665.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"89",2019-03-30,2019-01-01,9999.9,0,0,12996.2,9825,1482,520.2,12996.2,12696.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"90",2019-03-31,2019-01-01,9999.9,0,0,12414.2,9308,1380,520.2,12414.2,12114.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"91",2019-04-01,2019-01-01,9999.9,0,0,11574.2,8597,1249,520.2,11574.2,11274.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"92",2019-04-02,2019-01-01,9999.9,0,0,10604.2,7951,1159,520.2,10604.2,10304.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"93",2019-04-03,2019-01-01,9999.9,0,0,10087.2,7434,1110,520.2,10087.2,9787.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"94",2019-04-04,2019-01-01,9999.9,0,0,9440.2,7046,1039,520.2,9440.2,9140.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"95",2019-04-05,2019-01-01,9999.9,0,0,9053.2,6787,1031,520.2,9053.2,8753.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"96",2019-04-06,2019-01-01,9999.9,0,0,9053.2,6787,1102,520.2,9053.2,8753.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"97",2019-04-07,2019-01-01,9999.9,0,0,9117.2,7369,1012,520.2,9117.2,8817.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"98",2019-04-08,2019-01-01,9999.9,0,0,9699.2,7434,966,520.2,9699.2,9399.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"99",2019-04-09,2019-01-01,9999.9,0,0,9440.2,7175,971,520.2,9440.2,9140.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"100",2019-04-10,2019-01-01,9999.9,0,0,9182.2,7046,880,520.2,9182.2,8882.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"101",2019-04-11,2019-01-01,9999.9,0,0,8859.2,6787,808,520.2,8859.2,8559.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"102",2019-04-12,2019-01-01,9999.9,0,0,8665.2,6593,826,520.2,8665.2,8365.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"103",2019-04-13,2019-01-01,9999.9,0,0,9570.2,7046,2387,520.2,9570.2,9270.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"104",2019-04-14,2019-01-01,9999.9,0,0,11186.2,7822,1898,520.2,11186.2,10886.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"105",2019-04-15,2019-01-01,9999.9,0,0,16680.2,11829,7925,520.2,16680.2,16380.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"106",2019-04-16,2019-01-01,9999.9,0,0,22886.2,18229,3032,520.2,22886.2,22586.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"107",2019-04-17,2019-01-01,9999.9,0,0,23855.2,17776,1952,520.2,23855.2,23555.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"108",2019-04-18,2019-01-01,9999.9,0,0,19331.2,14415,1605,520.2,19331.2,19031.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"109",2019-04-19,2019-01-01,9999.9,0,0,16422.2,12282,1909,520.2,16422.2,16122.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"110",2019-04-20,2019-01-01,9999.9,0,0,20817.2,16160,6128,520.2,20817.2,20517.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"111",2019-04-21,2019-01-01,9999.9,0,0,31871.2,28959,2551,520.2,31871.2,31571.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"112",2019-04-22,2019-01-01,9999.9,0,0,31742.2,24693,1834,520.2,31742.2,31442.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"113",2019-04-23,2019-01-01,9999.9,0,0,24243.2,18358,1547,520.2,24243.2,23943.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"114",2019-04-24,2019-01-01,9999.9,0,0,19266.2,14674,1368,520.2,19266.2,18966.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"115",2019-04-25,2019-01-01,9999.9,0,0,16357.2,12540,1219,520.2,16357.2,16057.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"116",2019-04-26,2019-01-01,9999.9,0,0,14741.2,11054,1235,520.2,14741.2,14441.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"117",2019-04-27,2019-01-01,9999.9,0,0,13707.2,10213,1306,520.2,13707.2,13407.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"118",2019-04-28,2019-01-01,9999.9,0,0,12866.2,10343,1069,520.2,12866.2,12566.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"119",2019-04-29,2019-01-01,9999.9,0,0,12673.2,10601,978,520.2,12673.2,12373.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"120",2019-04-30,2019-01-01,9999.9,0,0,12543.2,9955,894,520.2,12543.2,12243.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"121",2019-05-01,2019-01-01,9999.9,0,0,11574.2,8985,846,520.2,11574.2,11274.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"122",2019-05-02,2019-01-01,9999.9,0,0,11057.2,8403,835,520.2,11057.2,10757.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"123",2019-05-03,2019-01-01,9999.9,0,0,10410.2,7757,852,520.2,10410.2,10110.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"124",2019-05-04,2019-01-01,9999.9,0,0,11057.2,9373,2558,520.2,11057.2,10757.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"125",2019-05-05,2019-01-01,9999.9,0,0,19848.2,15191,7976,520.2,19848.2,19548.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"126",2019-05-06,2019-01-01,9999.9,0,0,41890.2,33743,9838,520.2,41890.2,41590.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"127",2019-05-07,2019-01-01,9999.9,0,0,44088.2,32385,3114,520.2,44088.2,43788.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"128",2019-05-08,2019-01-01,9999.9,0,0,29415.2,21202,2174,520.2,29415.2,29115.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"129",2019-05-09,2019-01-01,9999.9,0,0,21981.2,16031,1795,520.2,21981.2,21681.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"130",2019-05-10,2019-01-01,9999.9,0,0,17973.2,13251,1760,520.2,17973.2,17673.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"131",2019-05-11,2019-01-01,9999.9,0,0,19072.2,11441,2148,520.2,19072.2,18772.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"132",2019-05-12,2019-01-01,9999.9,0,0,16616.2,10860,3282,520.2,16616.2,16316.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"133",2019-05-13,2019-01-01,9999.9,0,0,22369.2,15772,6251,520.2,22369.2,22069.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"134",2019-05-14,2019-01-01,9999.9,0,0,32711.2,24628,5973,520.2,32711.2,32411.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"135",2019-05-15,2019-01-01,9999.9,0,0,32517.2,25792,2841,520.2,32517.2,32217.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"136",2019-05-16,2019-01-01,9999.9,0,0,28122.2,21396,2164,520.2,28122.2,27822.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"137",2019-05-17,2019-01-01,9999.9,0,0,22757.2,17065,1819,520.2,22757.2,22457.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"138",2019-05-18,2019-01-01,9999.9,0,0,18684.2,13639,1615,520.2,18684.2,18384.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"139",2019-05-19,2019-01-01,9999.9,0,0,15581.2,11377,1524,520.2,15581.2,15281.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"140",2019-05-20,2019-01-01,9999.9,0,0,13578.2,11248,1401,520.2,13578.2,13278.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"141",2019-05-21,2019-01-01,9999.9,0,0,14030.2,10537,1270,520.2,14030.2,13730.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"142",2019-05-22,2019-01-01,9999.9,0,0,11961.2,8985,1060,520.2,11961.2,11661.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"143",2019-05-23,2019-01-01,9999.9,0,0,10863.2,8274,993,520.2,10863.2,10563.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"144",2019-05-24,2019-01-01,9999.9,0,0,10152.2,7304,984,520.2,10152.2,9852.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"145",2019-05-25,2019-01-01,9999.9,0,0,8859.2,6464,875,520.2,8859.2,8559.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"146",2019-05-26,2019-01-01,9999.9,0,0,8148.2,6193,1005,520.2,8148.2,7848.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"147",2019-05-27,2019-01-01,9999.9,0,0,8148.2,6425,1210,520.2,8148.2,7848.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"148",2019-05-28,2019-01-01,9999.9,0,0,8794.2,6083,967,520.2,8794.2,8494.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"149",2019-05-29,2019-01-01,9999.9,0,0,8018.2,5979,858,520.2,8018.2,7718.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"150",2019-05-30,2019-01-01,9999.9,0,0,7566.2,5566,998,520.2,7566.2,7266.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"151",2019-05-31,2019-01-01,9999.9,0,0,7695.2,5507,1042,520.2,7695.2,7395.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"152",2019-06-01,2019-01-01,9999.9,0,0,7372.2,5268,776,520.2,7372.2,7072.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"153",2019-06-02,2019-01-01,9999.9,0,0,6932.2,5048,702,520.2,6932.2,6632.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"154",2019-06-03,2019-01-01,9999.9,0,0,6907.2,5120,812,520.2,6907.2,6607.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"155",2019-06-04,2019-01-01,9999.9,0,0,7113.2,5417,695,520.2,7113.2,6813.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"156",2019-06-05,2019-01-01,9999.9,0,0,6570.2,4712,602,520.2,6570.2,6270.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"157",2019-06-06,2019-01-01,9999.9,0,0,6021.2,4415,574,520.2,6021.2,5721.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"158",2019-06-07,2019-01-01,9999.9,0,0,5556.2,4156,548,520.2,5556.2,5256.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"159",2019-06-08,2019-01-01,9999.9,0,0,5194.2,4066,523,520.2,5194.2,4894.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"160",2019-06-09,2019-01-01,9999.9,0,0,5122.2,4053,500,520.2,5122.2,4822.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"161",2019-06-10,2019-01-01,9999.9,0,0,5122.2,3963,532,520.2,5122.2,4822.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"162",2019-06-11,2019-01-01,9999.9,0,0,5038.2,3930,579,520.2,5038.2,4738.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"163",2019-06-12,2019-01-01,9999.9,0,0,4922.2,4221,542,520.2,4922.2,4622.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
"164",2019-06-13,2019-01-01,9999.9,0,0,5989.2,5152,866,520.2,5989.2,5689.2,1000,1000,0,9,0,120,129,50,50,100,100,100,0,0,100
