"","date_time","qad","qav","dQ_va","dQ_md","lfalls_nat","por_nat","below_por","demand","lfalls_adj","lfalls_obs","lfalls_obs_fc9","lfalls_obs_fc1","sen_outflow","sen_outflow_lagged","sen_watershed","jrr_outflow","jrr_outflow_lagged","savage_outflow","savage_outflow_lagged","withdr_pot_fw","withdr_pot_fw_lagged","withdr_pot_wssc","need_0day","need_1day","withdr_pot_wa"
"20",2038-01-20,2038-01-20,300,0,0,10269,8112.2,1209.9,416.28651,11217,10815.71349,10333.91349,10815.71349,9,9,0,396,790,79.2,158,109.38931,109.38931,120.1528,0,0,180.7444
"21",2038-01-21,2038-01-21,300,0,0,8819.1,6753.7,1088.5,418.63302,9534.06,9131.67139,8857.71139,9131.67139,8,9,0,375,595.799999999999,75,119.16,110.63372,109.38931,121.2549,0,0,180.7444
"22",2038-01-22,2038-01-22,300,0,0,8128.5,6136.8,1012.5,430.37948,8768.58,8354.02808,8134.34808,8354.02808,7,8,0,357,533.400000000001,71.4,106.68,112.46128,110.63372,125.6633,0,0,186.2549
"23",2038-01-23,2038-01-23,300,0,0,9116,6359.4,3523.8,408.09887,9709.16,9309.41412,9218.77412,9309.41412,89.0999999999999,7,0,424.599999999999,494.299999999999,84.9199999999997,98.8599999999999,107.81427,112.46128,116.8465,0,0,177.4381
"24",2038-01-24,2038-01-24,300,0,0,14432.9,9476.8,7686.4,423.26184,14971.22,14646.09803,14708.31803,14646.09803,48,89.0999999999999,0,574.700000000001,448.599999999999,114.94,89.7199999999997,110.85414,107.81427,122.357,0,0,184.0507
"25",2038-01-25,2038-01-25,300,0,0,18032.4,12677.3,6276.4,423.26184,18615.6,18246.33816,18290.73816,18246.33816,30,48,0,563,486,112.6,97.2,110.85414,110.85414,122.357,0,0,184.0507
"26",2038-01-26,2038-01-26,300,0,0,19069.6,15328.8,4184.7,423.26184,19602.88,19215.61816,19200.13816,19215.61816,18,30,0,456.5,444.400000000001,91.3,88.8800000000003,110.85414,110.85414,122.357,0,0,184.0507
"27",2038-01-27,2038-01-27,300,0,0,18289.2,14994.8,2783.6,411.54748,18819.12,18429.77706,18402.17706,18429.77706,20,18,0,433.599999999999,441.599999999999,86.7199999999997,88.3199999999997,109.05868,110.85414,117.9486,0,0,178.5402
"28",2038-01-28,2038-01-28,300,0,0,25842.9,16992.7,10892.3,412.75979,26356.26,25969.61042,26338.53042,25969.61042,182.2,20,0,751.900000000001,427.799999999999,150.38,85.5599999999999,109.16889,109.05868,119.0507,0,0,178.5402
"29",2038-01-29,2038-01-29,300,0,0,39311.8,34774.1,17380.8,420.94743,39787,39555.82761,40316.34761,39555.82761,154.2,182.2,0,1181.6,396,236.32,79.2,110.74393,109.16889,122.357,0,0,181.8465
"30",2038-01-30,2038-01-30,300,0,0,52641.8,60159.5,8197.8,412.75979,53091.8,52837.66517,53558.26517,52837.66517,47.0999999999999,154.2,0,1104,375,220.8,75,109.16889,110.74393,119.0507,0,0,178.5402
"31",2038-01-31,2038-01-31,300,0,0,66215.8,46715,4039.5,402.22564,66644.2,66292.25491,66836.87491,66292.25491,31,47.0999999999999,0,850.099999999999,357,170.02,71.4,106.34944,109.16889,114.6423,0,0,175.2339
"32",2038-02-01,2038-02-01,300,0,0,49673.4,36622.4,2783.1,402.52417,50182.92,49816.59226,50089.07226,49816.59226,24,31,0,677.5,424.599999999999,135.5,84.9199999999997,105.54587,106.34944,114.6423,0,0,176.336
"33",2038-02-02,2038-02-02,300,0,0,39092.9,25589.4,2154.4,395.54884,39782.54,39415.52633,39391.52633,39415.52633,21,24,0,574.700000000001,574.700000000001,114.94,114.94,104.08104,105.54587,112.4381,0,0,173.0297
"34",2038-02-03,2038-02-03,300,0,0,26112.2,15612,1921.1,375.61474,26787.8,26434.68056,26324.76056,26434.68056,19,21,0,488.900000000001,563,97.7800000000003,112.6,99.57634,104.08104,104.7234,0,0,165.315
"35",2038-02-04,2038-02-04,300,0,0,22542.8,14349.8,3375.8,393.23443,23090.6,22726.76006,22951.60006,22726.76006,182,19,0,659.700000000001,456.5,131.94,91.3,103.97083,99.57634,111.336,0,0,171.9276
"36",2038-02-05,2038-02-05,300,0,0,52474.4,61496.9,30209.5,395.65905,52994.72,52787.28137,53038.60137,52787.28137,227.2,182,0,794.700000000001,433.599999999999,158.94,86.7199999999997,104.19125,103.97083,112.4381,0,0,173.0297
"37",2038-02-06,2038-02-06,300,0,0,95611,115244,14839.8,399.10766,96513.28,96348.61675,96121.53675,96348.61675,71.0999999999999,227.2,0,752,751.900000000001,150.4,150.38,105.43566,104.19125,113.5402,0,0,174.1318
"38",2038-02-07,2038-02-07,300,0,0,112623.6,71321.3,4183.9,390.92002,114041.52,113726.12494,113056.70494,113726.12494,41,71.0999999999999,0,683,1181.6,136.6,236.32,103.86062,105.43566,110.2339,0,0,170.8255
"39",2038-02-08,2038-02-08,300,0,0,84139.6,36934.3,2592.1,388.57351,85464.4,85121.58208,84390.58208,85121.58208,29.0999999999999,41,0,529,1104,105.8,220.8,102.61621,103.86062,109.1318,0,0,170.8255
"40",2038-02-09,2038-02-09,300,0,0,53625.8,27845.4,1974,393.23443,54645.92,54289.14019,53815.08019,54289.14019,22,29.0999999999999,0,479.299999999999,850.099999999999,95.8599999999999,170.02,103.97083,102.61621,111.336,0,0,171.9276
"41",2038-02-10,2038-02-10,300,0,0,28288.6,17896,1716,393.12422,29101.6,28736.36557,28534.12557,28736.36557,21,22,0,527.299999999999,677.5,105.46,135.5,103.86062,103.97083,111.336,0,0,171.9276
"42",2038-02-11,2038-02-11,300,0,0,19390.6,13397.7,1576.9,395.65905,20080.24,19711.91158,19972.19158,19711.91158,20,21,0,809.099999999999,574.700000000001,161.82,114.94,104.19125,103.86062,112.4381,0,0,173.0297
"43",2038-02-12,2038-02-12,300,0,0,15404.9,11769.3,2374.7,379.17356,15991.58,15635.14615,16751.66615,15635.14615,30,20,0,1436,488.900000000001,287.2,97.7800000000003,100.93096,104.19125,105.8255,0,0,166.4171
"44",2038-02-13,2038-02-13,300,0,0,14908.5,12581.2,2229.7,385.04679,15700.14,15352.55804,15543.71804,15352.55804,21,30,0,844,659.700000000001,168.8,131.94,102.39579,100.93096,108.0297,0,0,168.6213
"45",2038-02-14,2038-02-14,300,0,0,15156.1,12810.3,1698,379.17356,16109.74,15756.10161,15609.46161,15756.10161,19,21,0,690,794.700000000001,138,158.94,100.93096,102.39579,105.8255,0,0,166.4171
"46",2038-02-15,2038-02-15,300,0,0,15050.7,12538.3,1516,377.96125,15953.1,15600.02854,15379.78854,15600.02854,18,19,0,584.299999999999,752,116.86,150.4,100.82075,100.93096,104.7234,0,0,166.4171
"47",2038-02-16,2038-02-16,300,0,0,13940.6,10798.2,1460.5,367.4271,14760.2,14413.95345,14185.59345,14413.95345,17,18,0,507.700000000001,683,101.54,136.6,98.0013,100.82075,101.4171,0,0,162.0087
"48",2038-02-17,2038-02-17,300,0,0,12193.1,9158.6,1617.2,395.54884,12827.9,12461.4309,12438.4309,12461.4309,32.0999999999999,17,0,524,529,104.8,105.8,104.08104,98.0013,112.4381,0,0,173.0297
"49",2038-02-18,2038-02-18,300,0,0,12377.7,9297.6,3329.2,389.67561,12952.86,12599.81956,12827.15956,12599.81956,43,32.0999999999999,0,695.5,479.299999999999,139.1,95.8599999999999,102.61621,104.08104,110.2339,0,0,170.8255
"50",2038-02-19,2038-02-19,300,0,0,15669,12261.1,8226.7,380.27566,16301.76,15968.79909,16757.39909,15968.79909,35.0999999999999,43,0,1220.3,527.299999999999,244.06,105.46,100.93096,102.61621,105.8255,0,0,167.5192
"51",2038-02-20,2038-02-20,300,0,0,17673.9,14741.2,4861.9,376.82705,18644.82,18307.84854,18315.70854,18307.84854,25,35.0999999999999,0,844.900000000001,809.099999999999,168.98,161.82,99.68655,100.93096,104.7234,0,0,166.4171
"52",2038-02-21,2038-02-21,300,0,0,18987.8,15185.9,2999.7,374.40243,20711,20367.37715,19508.85715,20367.37715,23,25,0,741.400000000001,1436,148.28,287.2,99.46613,99.68655,103.6213,0,0,165.315
"53",2038-02-22,2038-02-22,300,0,0,17253.9,13476.3,2193.9,387.25099,18266.7,17911.37867,17603.49867,17911.37867,21,23,0,606.599999999999,844,121.32,168.8,102.39579,99.46613,109.1318,0,0,169.7234
"54",2038-02-23,2038-02-23,300,0,0,15862.1,12186.7,2132.3,393.12422,16690.1,16325.44061,16147.12061,16325.44061,38.0999999999999,21,0,558.900000000001,690,111.78,138,103.86062,102.39579,111.336,0,0,171.9276
"55",2038-02-24,2038-02-24,300,0,0,16297.5,12304.2,7035.2,387.3612,16998.66,16654.04418,16808.42418,16654.04418,74,38.0999999999999,0,744.700000000001,584.299999999999,148.94,116.86,102.506,103.86062,109.1318,0,0,169.7234
"56",2038-02-25,2038-02-25,300,0,0,23879.7,22695.3,9100.7,393.23443,24488.94,24177.1704,24427.7704,24177.1704,44,74,0,778.200000000001,507.700000000001,155.64,101.54,103.97083,102.506,111.336,0,0,171.9276
"57",2038-02-26,2038-02-26,300,0,0,33647.1,27439.9,5789.9,417.93966,34275.9,33912.82777,33962.30777,33912.82777,32,44,0,601.900000000001,524,120.38,104.8,108.83826,103.97083,121.2549,0,0,181.8465
"58",2038-02-27,2038-02-27,300,0,0,32670.4,20445.4,3144.8,424.91499,33505,33119.54984,32838.54984,33119.54984,27,32,0,488,695.5,97.6,139.1,110.30309,108.83826,124.5612,0,0,184.0507
"59",2038-02-28,2038-02-28,300,0,0,22812.5,15590.7,2488.8,409.60971,24276.86,23897.06811,22935.98811,23897.06811,26,27,0,441.900000000001,1220.3,88.3800000000003,244.06,107.12091,110.30309,117.9486,0,0,178.5402
"60",2038-03-01,2038-03-01,77.6,0,0,17236.5,12514.3,2210,387.83414,18250.38,17891.50599,16944.74599,17891.50599,24,26,0,77.6,844.900000000001,15.52,168.98,104.08104,107.12091,113.5402,0,0,164.2129
"61",2038-03-02,2038-03-02,77.6,0,0,15386.8,11418.2,2053.1,386.227,16276.48,15918.64586,15098.08586,15918.64586,23.3000000000002,24,0,77.6,741.400000000001,15.52,148.28,102.4739,104.08104,109.1318,0,0,168.6213
"62",2038-03-03,2038-03-03,300,0,0,14058.6,10457.3,2319,373.59886,14786.52,14438.4098,14047.1898,14438.4098,32.1999999999998,23.3000000000002,0,300,606.599999999999,60,121.32,98.66256,102.4739,105.8255,0,0,163.1108
"63",2038-03-04,2038-03-04,300,0,0,13397.5,10397.4,2592.9,365.55353,14068.18,13740.49584,13397.61584,13740.49584,27,32.1999999999998,0,300,558.900000000001,60,111.78,98.33193,98.66256,100.315,0,0,160.9066
"64",2038-03-05,2038-03-05,300,0,0,13144.1,10036.5,2386.1,373.41054,14037.74,13699.67597,13139.03597,13699.67597,25,27,0,300,744.700000000001,60,148.94,100.67844,98.33193,101.4171,0,0,165.315
"65",2038-03-06,2038-03-06,300,0,0,12425,9460.8,2091.6,362.60996,13358.84,13026.34836,12427.50836,13026.34836,24,25,0,300,778.200000000001,60,155.64,99.79676,100.67844,100.315,0,0,156.4982
"66",2038-03-07,2038-03-07,300,0,0,11690.6,9280.1,1885.8,386.02477,12412.88,12063.73854,11677.45854,12063.73854,23,24,0,300,601.900000000001,60,120.38,106.68007,99.79676,112.4381,0,0,160.9066
"67",2038-03-08,2038-03-08,300,0,0,11496.2,9153.1,1932.5,388.71582,12081.8,11720.36683,11471.76683,11720.36683,26,23,0,300,488,60,97.6,104.96272,106.68007,111.336,0,0,166.4171
"68",2038-03-09,2038-03-09,300,0,0,13142.1,9527.8,6832.3,379.07726,13672.38,13317.86838,13121.58838,13317.86838,69,26,0,300,441.900000000001,60,88.3800000000003,97.52836,104.96272,110.2339,0,0,165.315
"69",2038-03-10,2038-03-10,300,0,0,16481.5,12979.7,6832.5,360.34156,16574.62,16289.27844,16487.15844,16289.27844,36.0999999999999,69,0,300,77.6,60,15.52,97.52836,97.52836,101.4171,0,0,155.3961
"70",2038-03-11,2038-03-11,300,0,0,18969.9,15937.3,3550,366.65563,19063.02,18741.47214,18972.25214,18741.47214,28,36.0999999999999,0,300,77.6,60,15.52,100.53613,97.52836,100.315,0,0,159.8045
"71",2038-03-12,2038-03-12,300,0,0,19488.6,15528.5,2638.2,392.24254,19848.6,19495.00447,19467.00447,19495.00447,26,28,0,300,300,60,60,105.18314,100.53613,112.4381,0,0,168.6213
"72",2038-03-13,2038-03-13,300,0,0,17793.2,13199.5,2239.3,381.52007,18153.2,17801.77426,17775.77426,17801.77426,24,26,0,300,300,60,60,103.27747,105.18314,110.2339,0,0,162.0087
"73",2038-03-14,2038-03-14,300,0,0,15437.2,11635.9,1964.4,375.78915,15797.2,15450.08833,15426.08833,15450.08833,22,24,0,300,300,60,60,101.95495,103.27747,111.336,0,0,156.4982
"74",2038-03-15,2038-03-15,300,0,0,14302.8,9981.6,1824.3,364.1529,14662.8,14324.92975,14302.92975,14324.92975,22,22,0,300,300,60,60,100.2376,101.95495,103.6213,0,0,154.294
"75",2038-03-16,2038-03-16,300,0,0,13198,9492.6,1747.8,364.1529,13558,13222.9492,13200.9492,13222.9492,21.4000000000001,22,0,300,300,60,60,101.3397,100.2376,99.2129,0,0,157.6003
"76",2038-03-17,2038-03-17,300,0,0,11789,9280.3,1676.7,413.31084,12149,11773.6736,11752.2736,11773.6736,21,21.4000000000001,0,300,300,60,60,111.92414,101.3397,117.9486,0,0,177.4381
"77",2038-03-18,2038-03-18,300,0,0,11167.9,9041.5,1731.9,417.53092,11527.9,11138.28286,11117.28286,11138.28286,26,21,0,300,300,60,60,112.83792,111.92414,117.9486,0,0,180.7444
"78",2038-03-19,2038-03-19,300,0,0,14503.5,11412.7,7386.9,436.62935,14863.5,14460.33548,14434.33548,14460.33548,88.0999999999999,26,0,300,300,60,60,114.30275,112.83792,126.7654,0,0,189.5612
"79",2038-03-20,2038-03-20,300,0,0,18994.1,16122.6,5202.7,417.57693,19354.1,19024.79585,19156.65585,19024.79585,42,88.0999999999999,0,483.300000000003,300,96.6600000000006,60,108.47553,114.30275,124.5612,0,0,178.5402
"80",2038-03-21,2038-03-21,300,0,0,32440.8,31905,22915.9,388.27498,32800.8,32455.46927,33306.14927,32455.46927,169,42,0,1043.9,300,208.78,60,103.41978,108.47553,116.8465,0,0,162.0087
"81",2038-03-22,2038-03-22,300,0,0,54570.6,48034,11996.1,394.36863,54930.6,54714.01872,55372.41872,54714.01872,66.1999999999998,169,0,989.5,300,197.9,60,106.20713,103.41978,115.7444,0,0,166.4171
"82",2038-03-23,2038-03-23,300,0,0,58364.7,43073.4,6043.6,405.16921,58724.7,58392.61247,58807.85247,58392.61247,44,66.1999999999998,0,701.200000000001,300,140.24,60,107.08881,106.20713,115.7444,0,0,176.336
"83",2038-03-24,2038-03-24,300,0,0,48633.3,28472.8,3680.6,421.35617,48993.3,48626.00769,48870.00769,48626.00769,33,44,0,540,300,108,60,111.15267,107.08881,122.357,0,0,181.8465
"84",2038-03-25,2038-03-25,300,0,0,32453.5,21126.6,2927.3,404.20942,32813.5,32445.47113,32571.59113,32445.47113,29,33,0,432.599999999999,300,86.5199999999997,60,108.33322,111.15267,113.5402,0,0,176.336
"85",2038-03-26,2038-03-26,300,0,0,23809,16440.4,2539.2,416.03399,24169,23789.87168,23864.43168,23789.87168,27,29,0,386.299999999999,300,77.2599999999999,60,110.23889,108.33322,120.1528,0,0,179.6423
"86",2038-03-27,2038-03-27,300,0,0,18980.2,12908.6,2149.2,414.19252,19340.2,18959.37021,19000.77021,18959.37021,24,27,0,357,300,71.4,60,110.60162,110.23889,122.357,0,0,175.2339
"87",2038-03-28,2038-03-28,300,0,0,15867.3,10859.3,2038.9,428.86864,16227.3,15834.29068,15854.09068,15834.29068,23,24,0,336.5,300,67.3,60,116.46094,110.60162,131.1738,0,0,175.2339
"88",2038-03-29,2038-03-29,300,0,0,13089.1,10185.9,1883.1,415.79966,13669.06,13280.21236,13057.17236,13280.21236,21,23,0,316.599999999999,483.300000000003,63.3199999999997,96.6600000000006,114.41296,116.46094,121.2549,0,0,174.1318
"89",2038-03-30,2038-03-30,300,0,0,12013.5,9558.9,1822.5,409.5316,13266.18,12879.58454,11965.90454,12879.58454,21,21,0,300,1043.9,60,208.78,110.3491,114.41296,116.8465,0,0,176.336
"90",2038-03-31,2038-03-31,300,0,0,10901.5,9060,1770.8,418.85344,12088.9,11699.7558,10851.3558,11699.7558,19,21,0,300,989.5,60,197.9,113.05834,110.3491,120.1528,0,0,179.6423
"91",2038-04-01,2038-04-01,77.6,0,0,10055.8,8177.5,1702.1,425.07549,10897.24,10507.79496,9740.47496,10507.79496,19,19,0,77.6,701.200000000001,15.52,140.24,123.68879,113.05834,113.5402,0,0,181.8465
"92",2038-04-02,2038-04-02,77.6,0,0,10896.7,8356.9,3161,450.00114,11544.7,11125.88881,10552.00881,11125.88881,32,19,0,77.6,540,15.52,108,129.87874,123.68879,124.5612,0,0,189.5612
"93",2038-04-03,2038-04-03,77.6,0,0,11562.6,8259.6,2716.7,454.80437,12081.72,11665.31046,11207.31046,11665.31046,21,32,0,77.6,432.599999999999,15.52,86.5199999999997,130.27357,129.87874,128.9696,0,0,189.5612
"94",2038-04-04,2038-04-04,77.6,0,0,11048.4,7466.8,2007.6,465.30642,11511.96,11075.33883,10683.89883,11075.33883,23.4000000000001,21,0,77.6,386.299999999999,15.52,77.2599999999999,131.95882,130.27357,137.7864,0,0,189.5612
"95",2038-04-05,2038-04-05,77.6,0,0,9898.5,7175.4,1743.8,453.9366,10326.9,9897.60618,9538.92618,9897.60618,21,23.4000000000001,0,77.6,357,15.52,71.4,127.2016,131.95882,132.2759,0,0,188.4591
"96",2038-04-06,2038-04-06,77.6,0,0,9618,7046.9,1549,424.20772,10021.8,9616.9054,9285.2254,9616.9054,18,21,0,77.6,336.5,15.52,67.3,119.51472,127.2016,115.7444,0,0,182.9486
"97",2038-04-07,2038-04-07,77.6,0,0,9268.2,6813.3,1394.6,440.6151,9648.12,9235.78918,8930.98918,9235.78918,16,18,0,77.6,316.599999999999,15.52,63.3199999999997,123.799,119.51472,123.4591,0,0,187.357
"98",2038-04-08,2038-04-08,77.6,0,0,8836.3,6719.1,1327.3,466.53264,9196.3,8757.8471,8474.9671,8757.8471,15,16,0,77.6,300,15.52,60,129.87874,123.799,132.2759,0,0,198.378
"99",2038-04-09,2038-04-09,77.6,0,0,9616.2,6718.5,2230.5,464.18613,9976.2,9530.66736,9248.78736,9530.66736,43,15,0,77.6,300,15.52,60,127.53223,129.87874,133.378,0,0,197.2759
"100",2038-04-10,2038-04-10,77.6,0,0,11709.5,8064.4,6010.3,422.99541,11802.62,11418.29267,11375.29267,11418.29267,47.1999999999998,43,0,77.6,77.6,15.52,15.52,117.20031,127.53223,121.2549,0,0,178.5402
"101",2038-04-11,2038-04-11,77.6,0,0,13282.7,8885,4879.4,427.21549,13375.82,13002.71829,12955.51829,13002.71829,26,47.1999999999998,0,77.6,77.6,15.52,15.52,118.11409,117.20031,126.7654,0,0,176.336
"102",2038-04-12,2038-04-12,77.6,0,0,13422.7,10462.4,3010.1,421.8152,13515.82,13127.21711,13101.21711,13127.21711,22,26,0,77.6,77.6,15.52,15.52,119.3264,118.11409,122.357,0,0,174.1318
"103",2038-04-13,2038-04-13,77.6,0,0,14006.3,11496.2,2263.8,439.70132,14099.42,13690.1754,13668.1754,13690.1754,20,22,0,77.6,77.6,15.52,15.52,121.78312,119.3264,125.6633,0,0,186.2549
"104",2038-04-14,2038-04-14,77.6,0,0,13088.1,9813.1,1876.4,443.59077,13181.22,12765.31448,12745.31448,12765.31448,16,20,0,77.6,77.6,15.52,15.52,123.46837,121.78312,126.7654,0,0,187.357
"105",2038-04-15,2038-04-15,77.6,0,0,11828.2,8696.5,1714.4,422.11373,11921.32,11516.26073,11500.26073,11516.26073,15.5999999999999,16,0,77.6,77.6,15.52,15.52,118.52283,123.46837,115.7444,0,0,181.8465
"106",2038-04-16,2038-04-16,77.6,0,0,10757.4,7257.7,1638.5,425.42003,10850.52,10447.80207,10432.20207,10447.80207,15,15.5999999999999,0,77.6,77.6,15.52,15.52,119.62493,118.52283,117.9486,0,0,181.8465
"107",2038-04-17,2038-04-17,77.6,0,0,9809.4,6868.4,1492.5,423.46835,9902.52,9500.30417,9485.30417,9500.30417,17,15,0,77.6,77.6,15.52,15.52,119.87745,119.62493,119.0507,0,0,178.5402
"108",2038-04-18,2038-04-18,77.6,0,0,9011.5,6591.6,1373.8,432.79019,9104.62,8697.53905,8680.53905,8697.53905,17,17,0,77.6,77.6,15.52,15.52,122.58669,119.87745,126.7654,0,0,177.4381
"109",2038-04-19,2038-04-19,77.6,0,0,8516.7,6485.7,1714.1,426.80675,8609.82,8205.54031,8188.54031,8205.54031,27,17,0,77.6,77.6,15.52,15.52,122.11375,122.58669,121.2549,0,0,177.4381
"110",2038-04-20,2038-04-20,77.6,0,0,9694.8,7945.5,4586.4,444.47245,9787.92,9378.68385,9351.68385,9378.68385,39,27,0,77.6,77.6,15.52,15.52,124.35005,122.11375,125.6633,0,0,188.4591
"111",2038-04-21,2038-04-21,77.6,0,0,13643.4,13314.8,4630,418.14617,13736.52,13357.98745,13318.98745,13357.98745,23,39,0,77.6,77.6,15.52,15.52,118.96367,124.35005,115.7444,0,0,177.4381
"112",2038-04-22,2038-04-22,400,0,0,18375.6,17316.5,3037.3,420.27226,18468.72,18078.47173,18442.35173,18078.47173,21,23,0,400,77.6,80,15.52,119.98766,118.96367,115.7444,0,0,178.5402
"113",2038-04-23,2038-04-23,400,0,0,21024,17169.4,2483.9,425.53024,21117.12,20717.23514,21083.11514,20717.23514,19,21,0,400,77.6,80,15.52,118.63304,119.98766,119.0507,0,0,181.8465
"114",2038-04-24,2038-04-24,400,0,0,18579.1,14331.1,2076.1,404.85677,18672.22,18288.22126,18656.10126,18288.22126,17,19,0,400,77.6,80,15.52,114.49107,118.63304,113.5402,0,0,170.8255
"115",2038-04-25,2038-04-25,400,0,0,16222.2,10432.7,1829.4,414.54134,16315.32,15926.85063,16296.73063,15926.85063,16,17,0,400,77.6,80,15.52,117.56304,114.49107,120.1528,0,0,170.8255
"116",2038-04-26,2038-04-26,400,0,0,13500.8,8798.6,1671.6,441.7493,13593.92,13181.54086,13552.42086,13181.54086,16,16,0,400,77.6,80,15.52,124.9332,117.56304,127.8675,0,0,182.9486
"117",2038-04-27,2038-04-27,400,0,0,11163.4,8186,1780.5,421.53058,11256.52,10849.9959,11220.8759,10849.9959,17,16,0,400,77.6,80,15.52,117.93968,124.9332,117.9486,0,0,179.6423
"118",2038-04-28,2038-04-28,400,0,0,9746.1,8004.9,1909.3,420.90142,9839.22,9442.89362,9812.77362,9442.89362,15,17,0,400,77.6,80,15.52,119.51472,117.93968,115.7444,0,0,179.6423
"119",2038-04-29,2038-04-29,400,0,0,9369,8171,1669.3,418.80743,9462.12,9064.42278,9436.30278,9064.42278,14,15,0,400,77.6,80,15.52,119.62493,119.51472,114.6423,0,0,178.5402
"120",2038-04-30,2038-04-30,400,0,0,9137.5,8177.9,1460,436.31691,9230.62,8818.58737,9191.46737,8818.58737,13,14,0,400,77.6,80,15.52,123.90921,119.62493,122.357,0,0,184.0507
"121",2038-05-01,2038-05-01,300,0,0,9284.1,7853.3,1309.9,472.23574,9764.1,9324.74109,9191.74109,9324.74109,14,13,0,300,400,60,80,137.78604,123.90921,136.6843,0,0,191.7654
