date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2019-10-30T07:00:00Z,1662,35,22,162,1298,287,58,40,98,448,55,5,335,8,121,13,119,24,120,59,18,37,5,500,502,1,8,6,5,4,3
2019-10-30T08:00:00Z,1662,33,21,159,1298,292,58,39,97,441,55,5,332,8,123,13,119,24,120,59,18,37,5,500,502,1,8,6,5,4,3
2019-10-30T09:00:00Z,1638,32,21,156,1288,298,58,39,96,438,56,5,330,8,125,13,119,24,120,61,18,37,5,500,502,1,8,6,5,4,3
2019-10-30T10:00:00Z,1638,31,20,153,1281,307,57,39,94,434,56,5,328,8,126,13,119,24,120,59,18,36,5,500,502,1,8,6,5,4,3
2019-10-30T11:00:00Z,1614,29,20,152,1260,378,57,38,93,430,56,5,326,7,128,13,119,23,120,59,18,36,5,500,502,1,8,6,5,4,3
2019-10-30T12:00:00Z,1592,28,20,150,1250,371,56,38,93,427,56,4,326,7,130,13,119,23,120,59,18,36,5,500,502,1,8,6,5,4,3
2019-10-30T13:00:00Z,1568,28,20,148,1222,354,56,38,91,427,55,4,323,7,130,13,119,23,120,59,18,36,5,500,502,1,8,5,5,4,3
2019-10-30T14:00:00Z,NA,28,19,148,1200,348,56,38,89,424,55,4,323,7,130,13,117,23,120,61,18,36,5,500,502,1,8,5,5,4,3
2019-10-30T15:00:00Z,1526,28,19,148,1172,348,56,38,88,420,55,4,321,7,130,13,117,23,120,59,18,36,4,500,502,1,8,5,5,4,3
2019-10-30T16:00:00Z,1502,31,19,147,1144,348,55,38,88,420,55,4,323,7,128,12,117,23,120,59,18,36,4,500,502,1,8,5,5,4,3
2019-10-30T17:00:00Z,1480,31,18,146,1127,348,55,38,87,416,55,4,326,7,128,12,117,23,120,59,18,35,4,500,502,1,8,5,5,4,3
2019-10-30T18:00:00Z,1480,32,17,146,1127,345,55,38,87,413,55,4,326,7,126,12,117,22,120,61,18,35,4,500,502,1,8,5,5,4,3
2019-10-30T19:00:00Z,1460,31,17,144,1127,338,55,37,86,413,55,4,326,7,125,12,117,22,120,61,18,34,4,500,502,1,8,5,5,4,3
2019-10-30T20:00:00Z,1460,31,17,141,1144,335,55,37,86,410,55,4,326,7,125,12,117,22,120,59,18,34,4,500,502,1,8,5,5,4,3
2019-10-30T21:00:00Z,1460,31,17,140,1155,332,55,37,85,406,56,4,326,6,123,12,117,22,120,59,18,34,4,500,502,1,8,5,5,4,3
2019-10-30T22:00:00Z,1460,30,17,139,1162,329,55,37,85,402,57,4,326,7,123,12,117,22,120,59,18,34,4,500,502,1,8,5,5,4,3
2019-10-30T23:00:00Z,1460,29,17,137,1172,326,55,37,85,406,59,4,328,7,123,12,117,22,120,61,18,34,4,500,502,1,8,5,5,4,3
2019-10-31T00:00:00Z,1460,31,17,136,1183,253,55,39,85,406,60,4,332,7,121,12,119,23,120,62,18,34,4,500,502,1,8,6,5,4,3
2019-10-31T01:00:00Z,1480,30,16,134,1211,284,55,43,86,410,62,4,335,7,123,12,124,27,120,61,18,34,5,500,502,1,8,6,5,4,3
2019-10-31T02:00:00Z,1480,31,16,139,1250,298,56,48,87,410,63,4,337,7,123,13,134,34,120,61,18,34,5,500,502,1,8,6,5,4,3
2019-10-31T03:00:00Z,1480,32,16,141,1309,301,57,51,87,410,64,4,337,7,121,13,134,34,120,59,18,34,5,500,502,1,8,6,5,5,3
2019-10-31T04:00:00Z,1502,34,16,150,1348,301,58,51,87,410,64,4,340,7,121,13,134,30,120,61,18,34,5,500,502,1,8,6,6,5,3
2019-10-31T05:00:00Z,1526,36,17,158,1390,301,58,49,87,410,64,4,337,7,121,13,134,31,120,61,18,34,5,500,502,1,9,7,6,6,3
2019-10-31T06:00:00Z,1526,37,17,164,1407,310,59,50,88,410,65,4,337,7,121,13,134,31,120,61,18,34,5,500,502,1,9,7,7,8,3
2019-10-31T07:00:00Z,1568,42,17,167,1418,320,60,56,89,410,65,4,337,7,121,14,134,31,120,61,18,34,6,500,502,1,10,8,8,9,4
2019-10-31T08:00:00Z,1547,48,17,175,1407,332,60,56,92,410,65,4,335,7,120,14,134,32,120,59,18,34,6,500,502,1,10,8,9,10,5
2019-10-31T09:00:00Z,1547,51,17,180,1390,348,61,56,97,410,65,4,335,7,120,14,137,32,120,61,18,34,6,500,502,1,11,9,12,11,6
2019-10-31T10:00:00Z,1547,51,17,180,1368,371,61,56,101,410,65,4,335,7,118,14,137,33,120,59,18,34,6,500,502,1,12,10,13,11,9
2019-10-31T11:00:00Z,1526,48,17,178,1348,476,61,56,104,410,64,4,332,7,118,14,137,34,120,61,18,34,6,500,502,1,12,10,13,12,14
2019-10-31T12:00:00Z,1526,53,17,178,1320,465,62,55,106,410,64,4,332,7,118,14,137,34,120,61,18,35,7,500,502,1,13,10,12,12,19
2019-10-31T13:00:00Z,1526,55,17,185,1288,444,66,56,110,410,63,4,332,7,118,14,137,34,120,59,18,35,8,500,502,1,14,11,12,13,27
2019-10-31T14:00:00Z,1526,58,17,201,1260,444,70,57,115,410,63,4,335,7,118,14,139,35,120,61,18,36,8,500,502,1,14,11,12,12,37
2019-10-31T15:00:00Z,1526,62,17,229,1232,441,73,57,123,410,63,4,340,7,117,14,139,35,120,61,18,36,12,500,502,1,14,11,11,12,43
2019-10-31T16:00:00Z,1502,62,17,270,1211,434,73,58,133,410,62,4,342,7,117,14,145,36,120,59,18,36,12,500,502,1,14,11,11,12,44
2019-10-31T17:00:00Z,1502,62,17,310,1194,430,72,58,150,410,62,4,349,7,115,14,145,36,120,61,18,36,11,500,502,1,14,11,10,12,43
2019-10-31T18:00:00Z,1526,58,17,340,1200,424,70,58,171,410,62,4,350,7,115,14,147,37,120,61,18,37,11,500,502,1,14,11,10,11,39
2019-10-31T19:00:00Z,1526,56,18,357,1211,413,69,58,184,410,62,4,354,7,115,14,150,37,120,61,18,37,11,500,502,1,14,11,9,11,37
2019-10-31T20:00:00Z,1480,53,19,360,1232,406,68,58,193,410,61,4,350,7,114,14,150,37,120,61,18,38,11,500,502,1,14,10,9,11,36
2019-10-31T21:00:00Z,1526,53,19,354,1200,392,66,58,196,410,61,4,350,7,112,14,155,39,120,63,20,38,12,500,502,1,14,10,9,10,35
2019-10-31T22:00:00Z,1547,50,20,354,1200,378,66,59,198,430,65,6,374,11,131,16,186,49,120,62,19,41,13,500,502,1,14,10,9,11,35
2019-10-31T23:00:00Z,1547,48,21,360,1222,374,66,63,213,458,70,9,416,13,141,19,195,71,120,62,19,43,14,500,502,1,14,9,9,10,35
2019-11-01T00:00:00Z,1568,47,22,385,1281,320,76,106,224,469,75,12,455,16,148,23,206,72,120,62,19,47,15,500,502,1,15,9,8,10,35
2019-11-01T01:00:00Z,1568,80,41,479,1379,378,79,113,230,507,80,16,486,24,155,33,206,70,120,62,19,64,17,500,502,1,42,9,8,10,36
2019-11-01T02:00:00Z,1778,560,95,763,1379,399,91,115,241,528,85,17,NA,25,159,43,203,69,120,62,19,93,21,500,502,1,349,41,32,16,39
2019-11-01T03:00:00Z,2208,1026,258,927,1550,399,118,115,272,546,95,22,NA,29,166,54,206,74,120,62,18,120,28,500,502,2,455,354,378,111,55
2019-11-01T04:00:00Z,3234,1211,298,1036,1914,406,242,114,311,546,98,27,542,41,178,61,206,82,120,62,18,128,30,500,502,2,662,528,507,296,137
2019-11-01T05:00:00Z,3500,1204,382,1253,2065,399,246,115,364,546,98,25,612,44,188,65,212,84,120,62,18,201,30,500,502,2,738,630,567,301,287
2019-11-01T06:00:00Z,3367,1032,567,1645,2278,396,207,115,416,550,95,56,718,49,233,67,215,85,120,61,18,251,44,500,502,2,812,752,682,287,385
2019-11-01T07:00:00Z,3850,976,668,2107,2373,402,184,115,476,553,92,49,780,48,314,70,218,87,120,62,18,288,40,500,502,2,945,833,784,277,434
2019-11-01T08:00:00Z,4515,973,728,2482,2362,416,209,113,556,553,93,48,798,47,420,71,218,86,120,62,18,300,36,500,502,2,724,1040,676,272,444
2019-11-01T09:00:00Z,5390,966,749,2782,2314,444,237,111,630,570,95,53,794,46,500,68,218,85,120,61,18,303,33,500,502,2,402,826,441,295,420
2019-11-01T10:00:00Z,5915,1004,696,3045,2194,476,233,111,690,588,98,56,791,43,528,66,218,95,120,61,18,296,31,500,502,2,250,288,134,328,348
2019-11-01T11:00:00Z,6160,1022,620,3294,2100,493,220,110,770,602,108,57,780,42,493,62,222,125,120,61,18,284,28,500,502,2,168,126,85,268,274
2019-11-01T12:00:00Z,6160,1074,581,3535,2065,511,205,109,816,626,116,70,766,41,448,59,247,128,120,61,18,267,27,500,502,2,122,89,66,126,226
2019-11-01T13:00:00Z,6090,1176,609,3710,1995,602,184,108,844,654,118,87,756,43,406,62,267,124,120,61,21,251,25,500,502,2,99,71,55,83,199
2019-11-01T14:00:00Z,6055,1232,609,3850,1928,542,169,107,840,668,118,95,756,73,385,66,280,117,120,61,21,236,24,500,502,2,84,59,48,64,180
2019-11-01T15:00:00Z,5985,1228,570,3990,1848,511,159,106,826,679,113,90,784,103,385,68,284,113,120,61,21,220,23,500,502,2,71,53,42,52,163
2019-11-01T16:00:00Z,6125,1092,497,4095,1858,490,178,113,791,690,108,82,882,112,396,68,287,108,120,62,21,206,22,500,502,2,64,48,37,45,151
2019-11-01T17:00:00Z,6335,654,434,4165,1848,483,224,127,752,704,104,74,1004,111,402,65,284,103,120,61,21,192,20,500,502,2,59,43,34,40,139
2019-11-01T18:00:00Z,6650,444,382,4235,1858,476,248,135,714,728,99,66,1099,105,402,62,284,98,120,62,21,180,20,500,502,2,53,38,31,36,127
2019-11-01T19:00:00Z,6965,368,336,4270,1869,469,248,138,682,766,96,61,1138,98,402,61,280,93,120,61,21,167,19,500,502,3,50,35,28,33,118
2019-11-01T20:00:00Z,7245,328,295,4270,1858,462,244,139,648,808,96,56,1134,90,416,58,267,88,120,61,21,158,18,501,502,3,46,33,26,30,110
2019-11-01T21:00:00Z,7420,303,269,4270,1883,455,235,138,626,861,101,53,1110,81,441,57,260,84,120,61,21,147,18,501,502,3,43,30,25,27,102
2019-11-01T22:00:00Z,7560,284,244,4235,1869,444,224,136,609,910,105,49,1082,74,458,55,253,80,120,61,21,140,17,501,502,3,41,28,24,26,94
2019-11-01T23:00:00Z,7560,268,225,4095,1858,438,215,135,602,941,108,47,1060,68,462,54,247,78,120,61,21,133,17,501,502,3,39,27,24,28,88
2019-11-02T00:00:00Z,7420,259,207,3885,1837,434,205,135,612,969,110,44,1057,63,448,52,240,75,120,61,21,127,16,501,502,3,37,25,21,31,82
2019-11-02T01:00:00Z,7280,236,191,3500,1837,307,196,132,626,980,108,42,1057,59,434,50,234,73,120,61,21,121,16,501,502,3,36,24,20,30,76
2019-11-02T02:00:00Z,7140,226,177,3045,1858,396,186,128,623,973,107,40,1060,55,420,49,227,70,120,61,21,116,15,501,502,3,35,22,19,28,71
2019-11-02T03:00:00Z,7035,216,168,2576,1883,427,176,122,616,969,104,38,1060,51,402,48,222,68,120,61,21,113,15,501,502,3,33,21,18,25,67
2019-11-02T04:00:00Z,7000,206,157,2170,1928,448,169,118,598,969,101,36,1068,48,402,47,215,66,120,61,21,108,14,501,502,3,32,21,17,24,63
2019-11-02T05:00:00Z,6965,190,151,1823,1974,469,159,112,574,990,99,35,1071,46,434,46,209,65,120,61,21,104,14,501,502,3,31,20,17,22,59
2019-11-02T06:00:00Z,6965,190,142,1568,2040,483,154,106,546,1032,98,33,1074,43,518,46,206,63,120,61,21,100,14,501,502,3,29,19,16,21,56
2019-11-02T07:00:00Z,6965,184,136,1354,2100,507,146,101,522,1099,99,32,1060,41,584,44,203,61,120,61,21,96,14,501,502,3,28,19,15,19,53
2019-11-02T08:00:00Z,6860,177,128,1197,2170,536,141,97,497,1162,102,31,1050,39,620,43,197,60,120,61,21,93,13,501,502,3,28,18,15,18,51
2019-11-02T09:00:00Z,6860,171,122,1064,2230,553,136,93,476,1208,105,30,1029,37,623,43,195,58,120,61,21,91,13,501,502,2,27,18,14,17,48
2019-11-02T10:00:00Z,6825,162,117,966,2314,570,132,90,455,1232,118,28,1004,36,623,41,191,58,120,61,21,88,13,501,502,2,26,17,13,17,46
2019-11-02T11:00:00Z,6790,159,112,889,2398,570,127,87,434,1242,166,27,980,34,623,41,186,57,120,61,21,86,12,501,502,2,26,16,13,16,44
2019-11-02T12:00:00Z,6685,153,107,830,2471,556,124,84,416,1239,205,27,969,32,626,40,183,55,120,61,21,84,12,501,502,2,25,16,13,15,42
2019-11-02T13:00:00Z,6615,148,102,780,2520,539,121,82,402,1232,224,25,980,31,626,39,183,55,120,61,21,82,12,501,502,2,24,16,12,15,41
2019-11-02T14:00:00Z,6440,145,98,742,2569,518,116,79,385,1225,230,24,1011,30,612,38,180,54,120,61,21,79,11,501,502,2,23,15,12,14,39
2019-11-02T15:00:00Z,6195,140,95,707,2608,490,113,77,371,1222,232,24,1046,28,598,38,177,52,120,61,21,78,11,501,502,2,23,16,12,14,37
2019-11-02T16:00:00Z,6090,137,92,676,2632,469,110,77,357,1225,236,23,1074,28,581,37,175,51,120,61,21,76,11,501,502,2,23,16,11,13,36
2019-11-02T17:00:00Z,5880,137,89,648,2646,448,106,75,349,1250,245,22,1082,26,570,36,172,51,120,61,21,74,11,501,502,2,22,15,11,13,34
2019-11-02T18:00:00Z,5635,132,86,626,2646,434,103,72,337,1278,253,21,1092,25,567,35,169,50,120,62,21,72,11,501,502,2,22,14,11,13,34
2019-11-02T19:00:00Z,5390,134,82,606,2646,427,103,71,329,1302,259,21,1088,24,567,35,169,49,120,61,21,70,11,501,502,2,21,14,11,12,32
2019-11-02T20:00:00Z,5215,129,80,584,2622,427,100,70,320,1316,261,20,1078,24,560,35,167,48,120,61,21,68,11,501,502,2,21,14,11,12,31
2019-11-02T21:00:00Z,4970,126,79,567,2608,434,97,69,309,1320,261,19,1068,23,550,34,164,48,120,61,21,66,10,501,502,2,21,13,11,12,30
2019-11-02T22:00:00Z,4795,NA,77,546,2608,444,96,68,303,1320,255,19,1054,22,536,33,164,48,120,61,21,65,10,501,502,2,21,13,10,12,28
2019-11-02T23:00:00Z,4620,121,75,528,2594,455,94,66,294,1316,249,18,1032,22,525,33,161,47,120,61,21,64,10,501,502,2,20,13,10,11,28
2019-11-03T00:00:00Z,4480,117,74,511,2583,462,93,64,288,1302,243,18,1018,21,511,33,161,46,120,61,21,64,10,501,502,2,20,13,10,11,26
2019-11-03T01:00:00Z,4340,111,71,497,2583,469,93,63,280,1298,234,17,1004,20,493,32,158,46,120,61,21,62,10,501,502,2,20,12,10,11,26
2019-11-03T02:00:00Z,4235,110,70,483,2583,476,92,61,274,1292,228,17,994,20,479,31,158,45,120,61,21,61,9,501,502,2,19,12,10,11,24
2019-11-03T03:00:00Z,4130,108,69,472,2594,483,91,60,270,1292,222,16,980,20,469,31,155,44,120,61,21,60,9,501,502,2,19,12,10,11,24
2019-11-03T04:00:00Z,4060,105,66,458,2594,490,91,58,263,1298,216,16,973,19,455,30,155,44,120,61,21,59,9,501,502,2,18,12,10,10,23
2019-11-03T05:00:00Z,3885,98,64,438,2622,507,88,56,255,1320,203,15,945,18,434,29,153,43,120,61,21,58,9,501,502,2,18,12,9,10,21
2019-11-03T07:00:00Z,3850,94,62,427,2622,518,87,55,249,1320,197,14,931,18,427,29,150,42,120,61,21,57,9,501,502,2,18,11,9,10,21
2019-11-03T08:00:00Z,3780,94,62,416,2622,536,86,55,243,1320,191,14,913,18,416,29,150,42,120,61,21,57,9,501,502,2,18,11,9,10,20
2019-11-03T09:00:00Z,3710,89,61,406,2632,556,86,54,241,1320,188,14,899,17,406,28,150,42,120,61,21,56,9,501,502,2,17,11,9,10,19
2019-11-03T10:00:00Z,3675,86,59,396,2632,578,85,54,237,1309,184,14,882,17,396,28,150,42,120,61,21,55,8,501,502,2,17,11,9,9,18
2019-11-03T11:00:00Z,3605,82,59,388,2646,598,83,53,233,1298,178,13,864,16,392,27,150,41,120,61,21,54,8,501,502,2,17,11,9,9,17
2019-11-03T12:00:00Z,3570,78,58,385,2656,616,82,53,230,1278,173,13,850,16,385,27,147,40,120,61,21,53,8,501,502,2,17,11,9,9,17
2019-11-03T13:00:00Z,3535,77,57,378,2646,634,82,52,226,1260,169,13,836,16,378,26,147,40,120,61,21,52,8,501,502,2,17,11,9,9,16
2019-11-03T14:00:00Z,3468,73,55,371,NA,640,81,52,222,1242,166,12,822,16,368,26,145,40,120,61,21,52,8,501,502,2,17,10,9,9,15
2019-11-03T15:00:00Z,3434,71,55,364,2656,658,81,51,218,1225,162,12,808,15,364,26,147,40,120,61,21,52,8,501,502,2,16,11,9,9,15
2019-11-03T16:00:00Z,3402,71,53,357,2646,700,80,50,215,1214,159,12,794,15,357,25,145,39,120,61,21,51,8,501,502,2,16,11,8,8,15
2019-11-03T17:00:00Z,3402,69,53,354,2670,760,80,49,211,1190,155,12,780,15,350,25,142,39,120,61,21,50,8,501,502,2,16,11,8,8,14
2019-11-03T18:00:00Z,3332,73,52,348,2695,822,79,48,207,1180,152,11,770,14,345,24,142,38,120,62,21,50,8,501,502,2,15,11,8,8,14
2019-11-03T19:00:00Z,3332,73,51,342,2695,872,79,48,205,1162,148,11,760,14,339,24,142,37,120,61,21,49,8,501,502,2,15,10,8,8,14
2019-11-03T20:00:00Z,3367,73,51,337,2695,906,79,48,204,1144,146,11,749,14,334,24,142,37,120,59,21,49,7,501,502,2,15,10,8,8,14
2019-11-03T21:00:00Z,3332,73,49,330,2720,931,77,47,200,1127,142,11,738,14,328,23,139,37,120,61,21,49,7,501,502,2,15,10,8,8,14
2019-11-03T22:00:00Z,3300,71,49,325,2748,941,77,47,196,1110,140,11,732,13,322,23,139,37,120,61,21,48,7,501,502,2,15,10,8,8,14
2019-11-03T23:00:00Z,3300,68,48,320,2786,941,77,47,195,1099,137,10,718,13,317,23,139,37,120,61,21,47,7,501,502,2,15,10,8,8,14
2019-11-04T00:00:00Z,3300,66,47,315,2838,938,76,47,191,1078,135,10,707,13,311,23,139,36,120,61,21,47,7,501,502,2,15,9,8,8,13
2019-11-04T01:00:00Z,3234,64,47,310,2880,927,76,47,189,1057,132,10,700,13,308,22,139,35,120,61,21,46,7,501,502,2,15,9,8,8,13
2019-11-04T02:00:00Z,3234,62,46,306,2933,924,76,47,186,1040,130,10,690,13,303,22,137,35,120,61,21,46,7,501,502,2,15,9,8,8,13
2019-11-04T03:00:00Z,3202,60,45,301,2958,913,76,46,182,1022,126,9,682,12,300,22,137,35,120,61,21,46,7,501,502,2,15,9,8,8,12
2019-11-04T04:00:00Z,3202,60,45,296,2972,906,76,46,181,1008,125,9,676,12,295,22,137,35,120,61,21,45,7,501,502,2,14,9,8,8,12
2019-11-04T05:00:00Z,3168,60,44,292,2972,903,76,45,179,990,123,9,665,12,292,21,137,35,120,61,21,45,6,501,502,2,14,9,8,8,12
2019-11-04T06:00:00Z,3168,58,43,287,2958,896,75,45,177,973,121,9,658,12,287,21,134,34,120,61,21,44,6,501,502,2,14,9,8,8,12
2019-11-04T07:00:00Z,3168,58,43,283,2958,892,75,44,176,959,120,9,651,12,285,21,134,34,120,61,21,44,6,501,502,2,14,9,7,8,12
2019-11-04T08:00:00Z,3168,53,42,279,2947,886,75,44,174,948,116,9,640,12,282,20,134,34,120,61,21,43,6,501,502,2,14,9,7,8,11
2019-11-04T09:00:00Z,3168,50,41,274,2933,882,74,44,172,931,115,9,637,11,277,20,134,34,120,61,21,43,6,501,502,2,14,9,7,8,11
2019-11-04T10:00:00Z,3168,48,41,270,2905,875,74,43,171,917,113,8,630,11,274,20,134,34,120,61,21,43,6,501,502,2,14,9,7,7,10
2019-11-04T11:00:00Z,3168,45,41,268,2891,864,74,43,169,899,112,8,620,11,269,19,134,33,120,61,21,43,6,501,502,2,14,9,7,7,10
2019-11-04T12:00:00Z,3168,44,40,263,2880,861,73,43,166,886,110,8,612,11,267,19,132,33,120,61,21,42,6,501,502,2,14,9,7,7,10
2019-11-04T13:00:00Z,3168,43,38,259,2852,973,73,43,164,875,108,8,612,11,262,19,132,33,120,61,21,42,6,501,502,2,14,8,7,7,10
2019-11-04T14:00:00Z,3202,41,38,257,2838,882,73,43,162,861,107,8,602,11,259,19,132,32,120,61,21,41,6,501,502,2,13,9,7,7,10
2019-11-04T15:00:00Z,3202,42,37,255,2814,850,72,43,161,850,105,8,598,11,257,19,129,32,120,61,21,41,6,501,502,2,13,9,7,7,9
2019-11-04T16:00:00Z,3202,NA,37,253,2772,872,72,43,158,840,104,8,588,11,254,19,129,32,120,61,21,41,6,501,502,2,13,9,7,7,9
2019-11-04T17:00:00Z,3266,45,37,251,2734,826,70,42,158,830,104,8,588,11,252,18,129,32,120,61,21,41,6,501,502,2,13,9,7,7,9
2019-11-04T18:00:00Z,3266,47,37,246,2734,808,70,40,155,819,102,7,584,10,250,18,129,31,120,62,21,41,6,501,502,2,13,9,7,7,9
2019-11-04T19:00:00Z,3234,44,36,244,2734,788,70,NA,153,816,101,7,574,10,247,18,127,31,120,61,21,40,6,501,502,2,13,8,7,7,9
2019-11-04T20:00:00Z,3266,43,36,243,2709,777,70,42,153,802,99,7,567,10,243,18,127,31,120,61,21,40,5,501,502,2,13,8,7,7,9
2019-11-04T21:00:00Z,3266,43,36,240,2720,770,70,42,150,802,98,7,560,10,243,18,127,31,120,61,21,40,5,501,502,2,13,8,7,7,9
2019-11-04T22:00:00Z,3266,43,35,238,2695,763,70,41,148,777,98,7,553,10,240,17,127,31,120,61,21,39,5,501,502,2,12,8,7,7,9
2019-11-04T23:00:00Z,3266,42,35,234,2681,500,70,41,148,766,96,7,550,10,236,17,127,31,120,61,21,39,5,501,502,2,12,8,7,7,9
2019-11-05T00:00:00Z,3266,41,35,232,2656,640,70,41,145,763,95,7,542,10,233,17,127,30,120,61,21,39,5,501,502,2,12,8,7,6,9
2019-11-05T01:00:00Z,3234,39,34,230,2656,696,69,42,145,752,95,7,542,10,231,17,127,30,120,61,21,38,5,501,502,2,12,8,7,6,9
2019-11-05T02:00:00Z,3234,41,33,229,2646,707,69,42,142,742,93,7,536,9,229,17,127,30,120,61,21,38,5,501,502,2,12,8,7,6,9
2019-11-05T03:00:00Z,3234,40,33,226,2632,714,69,42,141,732,92,7,528,9,229,17,127,29,120,61,21,38,5,501,502,2,12,8,7,7,8
2019-11-05T04:00:00Z,3202,40,33,225,2594,707,69,41,141,728,92,7,525,9,224,17,127,29,120,61,21,38,5,501,502,2,12,8,7,6,8
2019-11-05T05:00:00Z,3168,42,32,225,2534,700,68,41,139,718,91,6,522,9,224,17,127,29,120,61,21,38,5,501,502,2,12,8,7,6,8
2019-11-05T06:00:00Z,3168,42,32,221,2471,696,68,41,139,710,91,6,514,9,222,16,127,29,120,61,21,38,5,501,502,2,12,8,7,6,8
2019-11-05T07:00:00Z,3136,41,31,221,2422,700,68,40,139,704,89,6,507,9,219,16,127,29,120,61,21,38,5,501,502,2,12,8,7,6,8
2019-11-05T08:00:00Z,3104,42,31,217,2398,704,68,40,139,696,88,6,504,9,217,16,127,29,120,61,21,37,5,501,502,2,12,8,7,6,8
2019-11-05T09:00:00Z,3073,39,31,215,2348,714,66,40,136,690,88,6,504,9,215,16,127,28,120,59,21,37,5,501,502,2,12,8,7,6,7
2019-11-05T10:00:00Z,3073,38,31,213,2314,721,66,40,136,682,86,6,497,9,213,16,127,28,120,61,21,37,5,501,502,2,12,8,7,6,7
2019-11-05T11:00:00Z,3038,36,30,211,2264,721,66,40,135,679,86,6,493,9,211,15,124,28,120,61,21,37,5,501,502,2,12,8,7,6,7
2019-11-05T12:00:00Z,3038,36,30,210,2219,826,66,40,133,668,85,6,490,9,209,15,124,28,120,61,21,37,5,501,502,2,12,8,7,6,7
2019-11-05T13:00:00Z,3038,35,30,208,2184,840,66,40,133,665,84,6,486,9,206,15,124,28,120,61,21,36,5,501,502,2,12,8,7,6,7
2019-11-05T14:00:00Z,3006,34,30,206,2146,732,66,40,132,654,84,6,483,9,206,15,124,28,120,61,21,36,5,501,502,2,12,8,7,6,7
2019-11-05T15:00:00Z,2975,33,30,204,2135,690,66,40,130,651,83,6,483,9,202,15,124,28,120,61,21,36,5,501,502,2,12,8,7,6,7
2019-11-05T16:00:00Z,2944,34,29,203,2100,658,66,40,130,640,81,6,479,9,202,15,124,28,120,61,21,36,5,501,502,2,12,8,7,6,7
2019-11-05T17:00:00Z,2912,36,29,201,2090,623,65,40,130,637,81,6,476,9,200,15,124,27,120,59,21,36,5,501,502,2,12,8,7,6,7
2019-11-05T18:00:00Z,2912,40,29,201,2090,595,65,40,130,634,80,6,472,8,198,15,124,27,120,62,21,36,5,501,502,2,12,8,7,6,7
2019-11-05T19:00:00Z,2912,38,28,199,2110,578,65,39,132,623,80,5,469,8,196,15,124,27,120,61,21,35,5,501,502,2,12,8,7,6,7
2019-11-05T20:00:00Z,2880,37,28,197,2100,567,64,39,130,620,79,5,465,8,194,14,124,27,120,61,21,35,5,501,502,2,12,8,7,6,7
2019-11-05T21:00:00Z,2849,37,28,194,2076,553,64,39,128,616,77,5,462,8,194,14,122,27,120,59,21,35,5,501,502,2,12,7,7,6,7
2019-11-05T22:00:00Z,2821,36,28,192,2040,546,64,39,127,612,77,5,458,8,194,14,122,26,120,61,21,35,5,501,502,2,12,8,7,6,7
2019-11-05T23:00:00Z,2758,36,28,192,2019,374,64,39,126,606,76,5,455,8,192,14,122,27,120,61,21,35,5,501,502,2,12,7,7,6,7
2019-11-06T00:00:00Z,2698,35,28,192,1995,455,64,39,124,598,76,5,451,8,190,14,122,27,120,61,21,35,5,501,502,2,12,7,7,6,6
2019-11-06T01:00:00Z,2667,36,28,190,1995,525,64,39,123,595,75,5,444,8,188,14,122,26,120,61,21,35,5,501,502,2,12,7,7,6,6
2019-11-06T02:00:00Z,2639,35,28,189,1995,556,65,39,120,592,74,5,441,8,188,14,122,26,120,61,21,35,5,501,502,2,12,7,7,6,6
2019-11-06T03:00:00Z,2608,34,28,187,1984,574,65,39,119,588,74,5,441,8,186,14,122,26,120,61,21,35,5,500,502,2,12,7,7,6,6
2019-11-06T04:00:00Z,2580,35,27,187,1974,588,65,39,117,581,72,5,438,8,184,14,122,26,120,61,21,35,5,500,502,2,11,8,6,6,6
2019-11-06T05:00:00Z,2520,36,27,185,1949,598,65,38,117,578,71,5,434,8,184,13,122,25,120,61,21,35,5,500,502,2,11,7,6,6,6
2019-11-06T06:00:00Z,2492,36,27,185,1893,612,65,38,117,570,71,5,434,8,182,13,119,25,120,59,21,35,5,500,502,2,11,7,6,6,6
2019-11-06T07:00:00Z,2460,37,27,183,1837,630,65,38,115,567,70,5,430,8,182,13,119,25,120,61,21,34,4,500,502,2,11,7,6,5,6
2019-11-06T08:00:00Z,2432,36,27,183,1813,640,64,38,115,564,69,5,427,7,180,13,119,25,120,61,21,34,4,500,502,2,11,7,6,6,6
2019-11-06T09:00:00Z,2404,35,27,182,1802,651,64,37,115,556,69,5,424,7,178,13,119,25,120,61,21,34,4,500,502,2,11,7,6,6,6
2019-11-06T10:00:00Z,2376,33,27,180,1813,648,64,37,114,553,68,5,420,7,178,13,119,25,120,61,21,34,4,500,502,2,11,7,6,6,6
2019-11-06T11:00:00Z,2376,33,27,180,1813,640,64,37,114,550,68,5,420,7,176,13,119,25,120,61,21,34,4,501,502,2,11,7,6,6,6
2019-11-06T12:00:00Z,2320,31,26,180,1802,634,63,37,113,546,66,5,416,7,176,13,119,25,120,61,21,34,4,500,502,2,11,7,6,6,5
