sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
577,2020-07-30,2020,7,30,60.7,6,1,16,1,482.8,95,532.2
578,2020-07-31,2020,7,31,64,6,1,10,1,500.9,115,535.6
579,2020-08-01,2020,8,1,54,6,0,12,1,514.2,104.9,542.6
580,2020-08-02,2020,8,2,49,5,0,9.8,1,492.3,96,550.3
581,2020-08-03,2020,8,3,43,4,0,8,1,465.9,81.9,546.7
582,2020-08-04,2020,8,4,36,4,0,5,1,435.7,69,545.9
583,2020-08-05,2020,8,5,28,4,0,4,1,421.3,63,529.6
584,2020-08-06,2020,8,6,25.9,3,0,4,0.9,408,56,491.7
585,2020-08-07,2020,8,7,24,2,0,4,0.9,401.3,59.7,453.4
586,2020-08-08,2020,8,8,31.8,2,0,4,0.7,399.5,55.9,433.6
587,2020-08-09,2020,8,9,32,3,0,4,0.7,395.4,53.4,426.4
588,2020-08-10,2020,8,10,28,2.9,0,4,0.7,387.7,51.8,417.6
589,2020-08-11,2020,8,11,26,2,0,4,0.6,378.8,48.5,412.3
590,2020-08-12,2020,8,12,23,2,0,4,0.6,362.7,46.7,409.9
591,2020-08-13,2020,8,13,22.9,2,5,8.8,1,364.6,82.9,449.7
592,2020-08-14,2020,8,14,19,2,4,21,1,389.3,135.8,505.2
593,2020-08-15,2020,8,15,17,2,3,17,1,408.6,116.9,495.7
594,2020-08-16,2020,8,16,16,2,2,10,1,394.2,95.3,487.1
595,2020-08-17,2020,8,17,14,2,2,7,1,377.6,68.9,459.5
596,2020-08-18,2020,8,18,13,1,2,4,0.7,365.8,57,439
597,2020-08-19,2020,8,19,11,1,5,7,6.9,356,55,476.4
598,2020-08-20,2020,8,20,10,1,6,14,14,362,133.6,500.9
599,2020-08-21,2020,8,21,10,1,3,10,1,401.1,232.6,475.7
600,2020-08-22,2020,8,22,10,1,2,7,1,418.3,188.7,470.8
601,2020-08-23,2020,8,23,10,1,12,12,20,421.1,151,670
602,2020-08-24,2020,8,24,10,1,7.2,12,17,422.2,146.8,682.8
603,2020-08-25,2020,8,25,25.8,3,61.3,45,82,595.8,531.2,1147.7
604,2020-08-26,2020,8,26,38,3,12,55,30,780.9,437.8,1206
605,2020-08-27,2020,8,27,44.5,3,3,69.2,19,800.9,291.8,1133.2
606,2020-08-28,2020,8,28,45,4,3,49,12,792.9,219.2,1100
607,2020-08-29,2020,8,29,40,4,2,32,11,775.8,177,994.8
608,2020-08-30,2020,8,30,34,3,2,20,9,730.9,143.8,895.8
609,2020-08-31,2020,8,31,32,3,2,15,8.9,557.9,123.9,836
610,2020-09-01,2020,9,1,28,3,2,12,8,444,116,787.6
611,2020-09-02,2020,9,2,24,3,2,10,8,549.7,112,638.9
612,2020-09-03,2020,9,3,23,2,16,9,27,551,108.7,816.8
613,2020-09-04,2020,9,4,32,3,21,96.2,157,464.9,216,1055
614,2020-09-05,2020,9,5,77.4,5.7,23,238.5,109.3,872.9,617.2,1441.2
615,2020-09-06,2020,9,6,86,8,9,221.4,34,1019.7,675.7,1328.3
616,2020-09-07,2020,9,7,71,6,13,97.4,36,1187,385.3,1523.6
617,2020-09-08,2020,9,8,66,6,13,55.3,43,1336.7,261.2,1627.1
618,2020-09-09,2020,9,9,60,5,17,150.1,77.1,1425,287.4,2046.5
619,2020-09-10,2020,9,10,53,4,6,77.2,33,1347.8,219,1729
620,2020-09-11,2020,9,11,49,4,4,46,29.4,1240.8,195,1640
621,2020-09-12,2020,9,12,45,3,4,34,27,1184,173,1540.7
622,2020-09-13,2020,9,13,43,3,3,26,25,1153.6,153.3,1459
623,2020-09-14,2020,9,14,41,3,5,21,33,1122.8,144,1390.2
624,2020-09-15,2020,9,15,38,2,96.1,147.2,203,1320.8,638.4,2538.4
625,2020-09-16,2020,9,16,43.7,3,26.1,479.7,142.2,1587.2,1439.6,3292.3
626,2020-09-17,2020,9,17,41,3,9,139.4,89.1,1512.5,708.8,2597
627,2020-09-18,2020,9,18,38,2,7,78.3,68.4,1435.5,464.3,2139.6
628,2020-09-19,2020,9,19,35.8,2,6,61.3,60.2,1265.1,363.7,1926.5
629,2020-09-20,2020,9,20,30.8,2,27,137.5,114.2,1176.1,391.7,2133.9
630,2020-09-21,2020,9,21,33.8,2,18,203.9,91.1,1169.2,503.5,2042.2
631,2020-09-22,2020,9,22,30.8,2,8,128.7,71.1,1073.2,461.5,1820.5
632,2020-09-23,2020,9,23,29.9,2,7,89,66.2,995.1,391.7,1691.6
633,2020-09-24,2020,9,24,28,2,6,66.7,61,978.7,350,1594.4
634,2020-09-25,2020,9,25,26,2,6,56,59,975.3,312.4,1416.6
635,2020-09-26,2020,9,26,24,2,6,46.4,51,947.8,278,1310.1
636,2020-09-27,2020,9,27,24,2,7,104.3,53,983.5,411,1368.7
637,2020-09-28,2020,9,28,24,1,6,79.9,47.3,984,350,1451.9
638,2020-09-29,2020,9,29,43,3,46.1,1696.1,127.2,1499.4,2910.2,2671.4
